"Name","Version","PSComputerName"
"SMART English (United Kingdom) Language Pack","11.4.19.0","STF130506"
"Configuration Manager Client","5.00.9058.1000","STF130506"
"Curriculum Surveyor Administrator","2.65.3","STF130506"
"ProSolutionTraining","13.0.0","STF130506"
"Microsoft Policy Platform","68.1.1010.0","STF130506"
"SMART Common Files","11.5.159.0","STF130506"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STF130508"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STF130508"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.28.29914","14.28.29914","STF130508"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40660","12.0.40660","STF130508"
"ProMonitor Administration Utility","7.0.0","STF130508"
"Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219","10.0.40219","STF130508"
"Microsoft Visual C++ 2005 Redistributable (x64)","8.0.61000","STF130508"
"ProMetrix","18.2.1","STF130508"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STF130508"
"Microsoft FSLogix Apps","2.9.7205.27375","STF130508"
"Microsoft FSLogix Apps","2.9.7205.27375","STF130508"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.28.29914","14.28.29914","STF130508"
"ProGeneral","19.4.0","STF130508"
"ProMonitor Training Administration Utility","7.0.0","STF130508"
"PSI In-application Plugin","1.0.267","STF130508"
"ProSolution","13.0.0","STF130508"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40660","12.0.40660","STF130508"
"Google Chrome","107.0.5304.89","STF130508"
"ProVerify","18.1.0","STF130508"
"ProResource","1.0.0","STF130508"
"Windows Firewall Configuration Provider","1.2.3412.0","STF130508"
"WithSecure? Elements Agent","4.38.440.0","STF130508"
"Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161","9.0.30729.6161","STF130508"
"Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161","9.0.30729.6161","STF130508"
"ProAchieve","19.4.0","STF130508"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STF130508"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STF130508"
"ProPortal Administration Utility","1.1.0","STF130508"
"SMART Notebook","11.4.564.0","STF130508"
"Microsoft Update Health Tools","2.84.0.0","STF130508"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40660","12.0.40660","STF130508"
"DameWare Mini Remote Control Service","12.2.1.27","STF130508"
"ProPortal Training Administration Utility","1.1.0","STF130508"
"7-Zip 22.00 (x64 edition)","22.00.00.0","STF130508"
"Google Update Helper","1.3.36.51","STF130508"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.28.29914","14.28.29914","STF130508"
"ProObserve","18.1.1","STF130508"
"ProSAR","19.1.1","STF130508"
"Teams Machine-Wide Installer","1.3.0.13565","STF130508"
"ProEngage","19.1.3","STF130508"
"Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030","11.0.61030","STF130508"
"Microsoft Visual C++ 2005 Redistributable","8.0.61001","STF130508"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.28.29914","14.28.29914","STF130508"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STF130508"
"Education Software 2013 December Update","11.4.120.0","STF130508"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40660","12.0.40660","STF130508"
"Microsoft Silverlight","5.1.50918.0","STF130508"
"Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030","11.0.61030","STF130508"
"SMART English (United Kingdom) Language Pack","11.4.19.0","STF130508"
"Configuration Manager Client","5.00.9058.1000","STF130508"
"Curriculum Surveyor Administrator","2.65.3","STF130508"
"ProSolutionTraining","13.0.0","STF130508"
"Microsoft Policy Platform","68.1.1010.0","STF130508"
"SMART Common Files","11.5.159.0","STF130508"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STF130513"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STF130513"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.28.29914","14.28.29914","STF130513"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40660","12.0.40660","STF130513"
"ProMonitor Administration Utility","7.0.0","STF130513"
"Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219","10.0.40219","STF130513"
"Microsoft Visual C++ 2005 Redistributable (x64)","8.0.61000","STF130513"
"ProMetrix","18.2.1","STF130513"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STF130513"
"Microsoft FSLogix Apps","2.9.7205.27375","STF130513"
"Microsoft FSLogix Apps","2.9.7205.27375","STF130513"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.28.29914","14.28.29914","STF130513"
"ProGeneral","19.4.0","STF130513"
"ProMonitor Training Administration Utility","7.0.0","STF130513"
"PSI In-application Plugin","1.0.267","STF130513"
"ProSolution","13.0.0","STF130513"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40660","12.0.40660","STF130513"
"ProVerify","18.1.0","STF130513"
"ProResource","1.0.0","STF130513"
"Windows Firewall Configuration Provider","1.2.3412.0","STF130513"
"WithSecure? Elements Agent","4.38.440.0","STF130513"
"Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161","9.0.30729.6161","STF130513"
"Rainbow (msi package installation)","1.73.1.0","STF130513"
"Autograph 3.3","3.30.11.0","STF130513"
"Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161","9.0.30729.6161","STF130513"
"ProAchieve","19.4.0","STF130513"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STF130513"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STF130513"
"ProPortal Administration Utility","1.1.0","STF130513"
"SMART Notebook","11.4.564.0","STF130513"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40660","12.0.40660","STF130513"
"DameWare Mini Remote Control Service","12.2.1.27","STF130513"
"ProPortal Training Administration Utility","1.1.0","STF130513"
"Google Update Helper","1.3.36.51","STF130513"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.28.29914","14.28.29914","STF130513"
"ProObserve","18.1.1","STF130513"
"ProSAR","19.1.1","STF130513"
"Teams Machine-Wide Installer","1.3.0.13565","STF130513"
"ProEngage","19.1.3","STF130513"
"Google Chrome","107.0.5304.106","STF130513"
"Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030","11.0.61030","STF130513"
"Microsoft Visual C++ 2005 Redistributable","8.0.61001","STF130513"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.28.29914","14.28.29914","STF130513"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STF130513"
"SMART English (United Kingdom) Handwriting Resources","15.1.10.0","STF130513"
"Education Software 2013 December Update","11.4.120.0","STF130513"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40660","12.0.40660","STF130513"
"Microsoft Silverlight","5.1.50918.0","STF130513"
"Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030","11.0.61030","STF130513"
"SMART English (United Kingdom) Language Pack","11.4.19.0","STF130513"
"Configuration Manager Client","5.00.9058.1000","STF130513"
"Curriculum Surveyor Administrator","2.65.3","STF130513"
"ProSolutionTraining","13.0.0","STF130513"
"Microsoft Policy Platform","68.1.1010.0","STF130513"
"SMART Common Files","11.5.159.0","STF130513"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STF130531"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STF130531"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.28.29914","14.28.29914","STF130531"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40660","12.0.40660","STF130531"
"ProMonitor Administration Utility","7.0.0","STF130531"
"Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219","10.0.40219","STF130531"
"Microsoft Visual C++ 2005 Redistributable (x64)","8.0.61000","STF130531"
"ProMetrix","18.2.1","STF130531"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STF130531"
"Microsoft FSLogix Apps","2.9.7205.27375","STF130531"
"Microsoft FSLogix Apps","2.9.7205.27375","STF130531"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.28.29914","14.28.29914","STF130531"
"ProGeneral","19.4.0","STF130531"
"ProMonitor Training Administration Utility","7.0.0","STF130531"
"PSI In-application Plugin","1.0.267","STF130531"
"ProSolution","13.0.0","STF130531"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40660","12.0.40660","STF130531"
"ProVerify","18.1.0","STF130531"
"ProResource","1.0.0","STF130531"
"Windows Firewall Configuration Provider","1.2.3412.0","STF130531"
"WithSecure? Elements Agent","4.38.440.0","STF130531"
"Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161","9.0.30729.6161","STF130531"
"Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161","9.0.30729.6161","STF130531"
"ProAchieve","19.4.0","STF130531"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STF130531"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STF130531"
"ProPortal Administration Utility","1.1.0","STF130531"
"SMART Notebook","11.4.564.0","STF130531"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40660","12.0.40660","STF130531"
"DameWare Mini Remote Control Service","12.2.1.27","STF130531"
"ProPortal Training Administration Utility","1.1.0","STF130531"
"Google Update Helper","1.3.36.51","STF130531"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.28.29914","14.28.29914","STF130531"
"ProObserve","18.1.1","STF130531"
"ProSAR","19.1.1","STF130531"
"Teams Machine-Wide Installer","1.4.0.26376","STF130531"
"ProEngage","19.1.3","STF130531"
"Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030","11.0.61030","STF130531"
"Microsoft Visual C++ 2005 Redistributable","8.0.61001","STF130531"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.28.29914","14.28.29914","STF130531"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STF130531"
"Education Software 2013 December Update","11.4.120.0","STF130531"
"Google Chrome","107.0.5304.88","STF130531"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40660","12.0.40660","STF130531"
"Microsoft Silverlight","5.1.50918.0","STF130531"
"Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030","11.0.61030","STF130531"
"SMART English (United Kingdom) Language Pack","11.4.19.0","STF130531"
"Configuration Manager Client","5.00.9058.1000","STF130531"
"Curriculum Surveyor Administrator","2.65.3","STF130531"
"ProSolutionTraining","13.0.0","STF130531"
"Microsoft Policy Platform","68.1.1010.0","STF130531"
"SMART Common Files","11.5.159.0","STF130531"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STF130575"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STF130575"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.28.29914","14.28.29914","STF130575"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40660","12.0.40660","STF130575"
"ProMonitor Administration Utility","7.0.0","STF130575"
"Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219","10.0.40219","STF130575"
"Microsoft Visual C++ 2005 Redistributable (x64)","8.0.61000","STF130575"
"ProMetrix","18.2.1","STF130575"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STF130575"
"Microsoft FSLogix Apps","2.9.7205.27375","STF130575"
"Microsoft FSLogix Apps","2.9.7205.27375","STF130575"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.28.29914","14.28.29914","STF130575"
"ProGeneral","19.4.0","STF130575"
"ProMonitor Training Administration Utility","7.0.0","STF130575"
"PSI In-application Plugin","1.0.267","STF130575"
"ProSolution","13.0.0","STF130575"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40660","12.0.40660","STF130575"
"ProVerify","18.1.0","STF130575"
"ProResource","1.0.0","STF130575"
"Windows Firewall Configuration Provider","1.2.3412.0","STF130575"
"WithSecure? Elements Agent","4.38.440.0","STF130575"
"Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161","9.0.30729.6161","STF130575"
"Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161","9.0.30729.6161","STF130575"
"ProAchieve","19.4.0","STF130575"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STF130575"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STF130575"
"ProPortal Administration Utility","1.1.0","STF130575"
"SMART Notebook","11.4.564.0","STF130575"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40660","12.0.40660","STF130575"
"DameWare Mini Remote Control Service","12.2.1.27","STF130575"
"ProPortal Training Administration Utility","1.1.0","STF130575"
"Google Update Helper","1.3.36.51","STF130575"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.28.29914","14.28.29914","STF130575"
"ProObserve","18.1.1","STF130575"
"ProSAR","19.1.1","STF130575"
"Google Chrome","107.0.5304.88","STF130575"
"Teams Machine-Wide Installer","1.3.0.13565","STF130575"
"ProEngage","19.1.3","STF130575"
"Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030","11.0.61030","STF130575"
"Microsoft Visual C++ 2005 Redistributable","8.0.61001","STF130575"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.28.29914","14.28.29914","STF130575"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STF130575"
"Education Software 2013 December Update","11.4.120.0","STF130575"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40660","12.0.40660","STF130575"
"Microsoft Silverlight","5.1.50918.0","STF130575"
"Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030","11.0.61030","STF130575"
"SMART English (United Kingdom) Language Pack","11.4.19.0","STF130575"
"Configuration Manager Client","5.00.9058.1000","STF130575"
"Curriculum Surveyor Administrator","2.65.3","STF130575"
"ProSolutionTraining","13.0.0","STF130575"
"Microsoft Policy Platform","68.1.1010.0","STF130575"
"SMART Common Files","11.5.159.0","STF130575"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STF130586"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STF130586"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.28.29914","14.28.29914","STF130586"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40660","12.0.40660","STF130586"
"ProMonitor Administration Utility","7.0.0","STF130586"
"Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219","10.0.40219","STF130586"
"Microsoft Visual C++ 2005 Redistributable (x64)","8.0.61000","STF130586"
"ProMetrix","18.2.1","STF130586"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STF130586"
"Microsoft FSLogix Apps","2.9.7205.27375","STF130586"
"Microsoft FSLogix Apps","2.9.7205.27375","STF130586"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.28.29914","14.28.29914","STF130586"
"ProGeneral","19.4.0","STF130586"
"ProMonitor Training Administration Utility","7.0.0","STF130586"
"PSI In-application Plugin","1.0.267","STF130586"
"ProSolution","13.0.0","STF130586"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40660","12.0.40660","STF130586"
"Microsoft Visual Studio 2010 Tools for Office Runtime (x64)","10.0.50908","STF130586"
"Google Chrome","107.0.5304.88","STF130586"
"ProVerify","18.1.0","STF130586"
"ProResource","1.0.0","STF130586"
"Windows Firewall Configuration Provider","1.2.3412.0","STF130586"
"WithSecure? Elements Agent","4.38.440.0","STF130586"
"Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161","9.0.30729.6161","STF130586"
"Rainbow (msi package installation)","1.73.1.0","STF130586"
"Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161","9.0.30729.6161","STF130586"
"ProAchieve","19.4.0","STF130586"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STF130586"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STF130586"
"ProPortal Administration Utility","1.1.0","STF130586"
"SMART Notebook","11.4.564.0","STF130586"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40660","12.0.40660","STF130586"
"DameWare Mini Remote Control Service","12.2.1.27","STF130586"
"ProPortal Training Administration Utility","1.1.0","STF130586"
"Google Update Helper","1.3.36.51","STF130586"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.28.29914","14.28.29914","STF130586"
"ProObserve","18.1.1","STF130586"
"ProSAR","19.1.1","STF130586"
"Teams Machine-Wide Installer","1.3.0.13565","STF130586"
"ProEngage","19.1.3","STF130586"
"Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030","11.0.61030","STF130586"
"Microsoft Visual C++ 2005 Redistributable","8.0.61001","STF130586"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.28.29914","14.28.29914","STF130586"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STF130586"
"SMART English (United Kingdom) Handwriting Resources","15.1.10.0","STF130586"
"Education Software 2013 December Update","11.4.120.0","STF130586"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40660","12.0.40660","STF130586"
"Microsoft Silverlight","5.1.50918.0","STF130586"
"Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030","11.0.61030","STF130586"
"SMART Product Drivers","12.17.253.2","STF130586"
"SMART Ink","5.10.266.0","STF130586"
"SMART English (United Kingdom) Language Pack","11.4.19.0","STF130586"
"Configuration Manager Client","5.00.9058.1000","STF130586"
"Curriculum Surveyor Administrator","2.65.3","STF130586"
"ProSolutionTraining","13.0.0","STF130586"
"Microsoft Policy Platform","68.1.1010.0","STF130586"
"SMART Common Files","11.5.159.0","STF130586"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STF130638"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STF130638"
